Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,CPL,ROAS
A2532,data analytics course,113,4473,202.3,17,5,0.044,1049,,Pune,tablet,online data analytic,0.025262687,1.790265487,11.9,5.185368265
A2533,data analytics course,96,3979,232.44,27,7,0.046,1140,,Hyderabad,mobile,learn data analytics,0.024126665,2.42125,8.608888889,4.904491482
A2534,data analytics course,162,5688,190.31,17,5,0.031,1556,,Delhi,tablet,data analytics course,0.028481013,1.174753086,11.19470588,8.176133677
A2535,data analytics course,125,3546,234.02,23,10,0.046,1072,,Hyderabad,desktop,analytics for data,0.035250987,1.87216,10.17478261,4.580805059
A2536,data analytics course,89,4188,206.71,16,4,0.045,1382,,Delhi,tablet,online data analytic,0.021251194,2.32258427,12.919375,6.685694935
A2537,data analytics course,99,4134,234.04,18,3,0.03,1683,,Hyderabad,desktop,learn data analytics,0.02394775,2.364040404,13.00222222,7.191078448
A2538,data analytics course,91,4710,199.18,21,9,0.099,1431,10-11-2024,Pune,tablet,data analytics course,0.019320594,2.188791209,9.484761905,7.184456271
A2539,data analytics course,141,4654,192.19,21,6,0.043,1932,,Pune,mobile,analytics for data,0.030296519,1.363049645,9.151904762,10.05255216
A2540,data analytics course,110,5509,245.38,13,8,0.048,1539,,Pune,mobile,learn data analytics,0.019967326,2.230727273,18.87538462,6.271904801
A2541,data analytics course,96,3091,187.57,11,7,0.046,1737,,Pune,tablet,data analytics course,0.03105791,1.953854167,17.05181818,9.260542731
A2542,data analytics course,85,4653,196.73,23,6,0.071,1032,,Hyderabad,mobile,data analytics course,0.018267784,2.314470588,8.553478261,5.245768312
A2543,data analytics course,151,5389,227.07,18,10,0.057,1318,20-11-2024,Pune,desktop,data anaytics training,0.028020041,1.503774834,12.615,5.804377505
A2544,data analytics course,139,5290,208.43,28,4,0.051,1022,,Pune,tablet,data analitics online,0.026275992,1.499496403,7.443928571,4.903324857
A2545,data analytics course,120,3060,197.96,20,8,0.067,1679,23-11-2024,Hyderabad,tablet,analytics for data,0.039215686,1.649666667,9.898,8.481511416
A2546,data analytics course,109,4444,219.46,12,9,0.083,1159,,Delhi,mobile,data anaytics training,0.024527453,2.013394495,18.28833333,5.281144628
A2547,data analytics course,145,3509,181.11,19,10,0.048,1627,,Hyderabad,mobile,online data analytic,0.041322314,1.249034483,9.532105263,8.983490696
A2548,data analytics course,151,4675,183.02,14,7,0.046,1000,10-11-2024,Hyderabad,mobile,analytics for data,0.032299465,1.21205298,13.07285714,5.463883729
A2549,data analytics course,108,5869,226.93,16,7,0.065,1633,,Delhi,desktop,analytics for data,0.018401772,2.101203704,14.183125,7.196051646
A2550,data analytics course,166,3992,205.9,15,8,0.048,1899,,Delhi,desktop,analytics for data,0.041583166,1.240361446,13.72666667,9.222923749
A2551,data analytics course,134,4172,191.8,26,5,0.037,1170,18-11-2024,Hyderabad,tablet,online data analytic,0.032118888,1.431343284,7.376923077,6.100104275
A2552,data analytics course,104,5926,224.63,17,8,0.046,1239,,Hyderabad,mobile,learn data analytics,0.017549781,2.159903846,13.21352941,5.51573699
A2553,data analytics course,139,5785,195.39,15,10,0.046,1296,,Hyderabad,tablet,analytics for data,0.024027658,1.405683453,13.026,6.63288807
A2554,data analytics course,160,5664,210.58,16,9,0.046,1836,07-11-2024,Pune,mobile,data anaytics training,0.028248588,1.316125,13.16125,8.718776712
A2555,data analytics course,147,5930,248.18,22,10,0.068,1743,,Hyderabad,desktop,analytics for data,0.024789207,1.68829932,11.28090909,7.023128375
A2556,data analytics course,196,3656,240.44,15,6,0.052,1894,,Hyderabad,tablet,analytics for data,0.053610503,1.226734694,16.02933333,7.877225087
A2557,data analytics course,159,5078,182.57,30,8,0.05,1541,09-11-2024,Hyderabad,mobile,data analytics course,0.03131154,1.148238994,6.085666667,8.440598127
A2558,data analytics course,104,5257,220.44,17,7,0.052,1462,27-11-2024,Hyderabad,mobile,data analitics online,0.019783146,2.119615385,12.96705882,6.632190165
A2559,data analytics course,135,5582,209.14,28,5,0.037,1912,,Hyderabad,tablet,online data analytic,0.02418488,1.549185185,7.469285714,9.142201396
A2560,data analytics course,92,3097,232.27,21,7,0.046,1905,,Hyderabad,desktop,analytics for data,0.029706167,2.524673913,11.06047619,8.201661859
A2561,data analytics course,136,3657,236.19,12,5,0.037,1425,,Delhi,mobile,online data analytic,0.037188953,1.736691176,19.6825,6.033278293
A2562,data analytics course,135,3198,227.48,20,6,0.044,1882,,Pune,desktop,online data analytic,0.042213884,1.685037037,11.374,8.273254792
A2563,data analytics course,91,5017,239.34,15,5,0.055,1505,,Hyderabad,tablet,analytics for data,0.01813833,2.63010989,15.956,6.288125679
A2564,data analytics course,181,5343,244.02,30,9,0.038,1639,,Hyderabad,mobile,learn data analytics,0.0338761,1.348176796,8.134,6.716662569
A2565,data analytics course,139,4896,207.51,17,7,0.046,1505,11-11-2024,Hyderabad,mobile,data analitics online,0.028390523,1.492877698,12.20647059,7.252662522
A2566,data analytics course,80,5756,205.38,16,4,0.05,1778,20-11-2024,Delhi,desktop,online data analytic,0.013898541,2.56725,12.83625,8.657123381
A2567,data analytics course,155,5696,236.44,13,3,0.019,1207,23-11-2024,Pune,mobile,data analitics online,0.027212079,1.525419355,18.18769231,5.10488919
A2568,data analytics course,114,5683,214.42,20,8,0.07,1474,,Hyderabad,mobile,learn data analytics,0.020059828,1.880877193,10.721,6.874358735
A2569,data analytics course,98,4669,205.72,16,6,0.061,1767,,Hyderabad,desktop,analytics for data,0.020989505,2.099183673,12.8575,8.58934474
A2570,data analytics course,125,3807,234.92,11,6,0.048,1505,,Delhi,mobile,online data analytic,0.032834253,1.87936,21.35636364,6.406436234
A2571,data analytics course,160,3163,238.95,20,8,0.05,1569,26-11-2024,Delhi,desktop,online data analytic,0.050584888,1.4934375,11.9475,6.566227244
A2572,data analytics course,175,3732,231.25,16,10,0.057,1014,15-11-2024,Pune,mobile,learn data analytics,0.046891747,1.321428571,14.453125,4.384864865
A2573,data analytics course,123,3860,224.63,24,8,0.065,1800,15-11-2024,Pune,desktop,analytics for data,0.031865285,1.826260163,9.359583333,8.013177225
A2574,data analytics course,106,3196,212.12,15,6,0.046,1314,,Hyderabad,tablet,analytics for data,0.033166458,2.001132075,14.14133333,6.194606826
A2575,data analytics course,139,3322,205.85,24,4,0.046,1031,,Hyderabad,tablet,data anaytics training,0.041842264,1.480935252,8.577083333,5.008501336
A2576,data analytics course,185,5121,215.46,12,9,0.049,1724,,Hyderabad,mobile,data analytics course,0.036125757,1.164648649,17.955,8.001485194
A2577,data analytics course,139,5610,239.44,17,6,0.043,1548,,Pune,tablet,online data analytic,0.024777184,1.722589928,14.08470588,6.465085199
A2578,data analytics course,174,3890,186.04,28,7,0.04,1793,,Pune,tablet,online data analytic,0.044730077,1.069195402,6.644285714,9.63771232
A2579,data analytics course,157,4671,248.17,14,7,0.045,1247,,Hyderabad,mobile,data anaytics training,0.033611646,1.580700637,17.72642857,5.0247814
A2580,data analytics course,160,5438,197.5,16,6,0.037,1752,,Hyderabad,tablet,data analytics course,0.029422582,1.234375,12.34375,8.870886076
A2581,data analytics course,198,4726,185.13,14,7,0.046,1580,,Hyderabad,tablet,learn data analytics,0.041895895,0.935,13.22357143,8.534543294
A2582,data analytics course,144,5301,195.83,12,3,0.046,1654,,Hyderabad,tablet,data analitics online,0.027164686,1.359930556,16.31916667,8.44610121
A2583,data analytics course,187,3722,182.43,27,7,0.037,1613,,Hyderabad,mobile,data anaytics training,0.050241805,0.975561497,6.756666667,8.84174752
A2584,data analytics course,139,3944,215.57,29,3,0.022,1863,04-11-2024,Hyderabad,tablet,analytics for data,0.035243408,1.550863309,7.433448276,8.642204388
A2585,data analytics course,194,5123,180.01,27,5,0.036,1978,,Pune,mobile,learn data analytics,0.037868436,0.927886598,6.667037037,10.98827843
A2586,data analytics course,157,4127,200.44,30,8,0.058,1044,15-11-2024,Pune,desktop,data anaytics training,0.038042161,1.276687898,6.681333333,5.208541209
A2587,data analytics course,112,4944,233.83,19,4,0.036,1296,27-11-2024,Delhi,tablet,data anaytics training,0.022653722,2.087767857,12.30684211,5.542488132
A2588,data analytics course,82,4534,203.89,10,6,0.073,1589,26-11-2024,Delhi,tablet,online data analytic,0.018085576,2.486463415,20.389,7.79341802
A2589,data analytics course,152,5894,219.23,14,5,0.033,1641,13-11-2024,Hyderabad,mobile,data anaytics training,0.025788938,1.442302632,15.65928571,7.485289422
A2590,data analytics course,81,5545,212.89,11,5,0.062,1818,,Hyderabad,mobile,data analitics online,0.014607755,2.628271605,19.35363636,8.539621401
A2591,data analytics course,84,5573,215.57,23,6,0.071,1656,12-11-2024,Delhi,desktop,online data analytic,0.015072672,2.566309524,9.372608696,7.681959456
A2592,data analytics course,117,3039,223.72,27,8,0.068,1340,,Pune,mobile,data anaytics training,0.038499506,1.912136752,8.285925926,5.989629895
A2593,data analytics course,82,3556,215.57,16,5,0.061,1331,17-11-2024,Hyderabad,mobile,data analitics online,0.023059618,2.628902439,13.473125,6.174328524
A2594,data analytics course,192,4920,192.15,18,10,0.052,1665,09-11-2024,Pune,mobile,data analitics online,0.03902439,1.00078125,10.675,8.665105386
A2595,data analytics course,131,3187,234.53,24,10,0.046,1656,,Pune,mobile,data analytics course,0.041104487,1.790305344,9.772083333,7.060930371
A2596,data analytics course,177,3238,189.61,29,7,0.05,1925,,Hyderabad,tablet,data analitics online,0.054663372,1.071242938,6.538275862,10.15241812
A2597,data analytics course,139,4518.5,182.66,22,10,0.046,1482,24-11-2024,Hyderabad,desktop,learn data analytics,0.030762421,1.314100719,8.302727273,8.113434797
A2598,data analytics course,147,4507,190.42,27,8,0.054,1073,05-11-2024,Pune,desktop,learn data analytics,0.032615931,1.29537415,7.052592593,5.634912299
A2599,data analytics course,143,3606,200.29,20,3,0.035,1550,,Hyderabad,mobile,learn data analytics,0.039656129,1.400629371,10.0145,7.738778771
A2600,data analytics course,139,3355,186.9,20,4,0.046,1524,10-11-2024,Hyderabad,mobile,online data analytic,0.0414307,1.344604317,9.345,8.154093098
A2601,data analytics course,160,3711,214.41,10,6,0.037,1550,07-11-2024,Delhi,mobile,analytics for data,0.043115063,1.3400625,21.441,7.229140432
A2602,data analytics course,172,4841,234.94,28,8,0.046,1258,,Hyderabad,desktop,analytics for data,0.035529849,1.365930233,8.390714286,5.354558611
A2603,data analytics course,95,5411,182.58,13,4,0.042,1111,,Delhi,tablet,data anaytics training,0.017556829,1.921894737,14.04461538,6.085003834
A2604,data analytics course,111,3520,237.4,13,3,0.027,1395,,Hyderabad,mobile,online data analytic,0.031534091,2.138738739,18.26153846,5.876158382
A2605,data analytics course,171,3460,184.14,27,9,0.053,1565,,Pune,tablet,data analitics online,0.049421965,1.076842105,6.82,8.498968176
A2606,data analytics course,145,5875,221,14,7,0.048,1230,24-11-2024,Hyderabad,desktop,learn data analytics,0.024680851,1.524137931,15.78571429,5.56561086
A2607,data analytics course,118,3404,183.15,27,7,0.059,1489,21-11-2024,Delhi,tablet,learn data analytics,0.0346651,1.552118644,6.783333333,8.12994813
A2608,data analytics course,171,3567,233.32,27,4,0.046,1271,05-11-2024,Pune,desktop,analytics for data,0.047939445,1.364444444,8.641481481,5.44745414
A2609,data analytics course,108,3628,185.68,24,8,0.074,1682,,Pune,tablet,learn data analytics,0.029768467,1.719259259,7.736666667,9.058595433
A2610,data analytics course,100,4994,206.32,21,7,0.04,1673,20-11-2024,Pune,tablet,learn data analytics,0.020024029,2.0632,9.824761905,8.108763086
A2611,data analytics course,138,5758,193.53,14,4,0.029,1902,15-11-2024,Hyderabad,tablet,analytics for data,0.023966655,1.402391304,13.82357143,9.827933654
A2612,data analytics course,88,3382,198.62,25,9,0.102,1599,,Hyderabad,desktop,data anaytics training,0.026020106,2.257045455,7.9448,8.050548787
A2613,data analytics course,125,3652,186.61,29,10,0.08,1017,29-11-2024,Delhi,mobile,learn data analytics,0.03422782,1.49288,6.434827586,5.44986871
A2614,data analytics course,169,4120,215.75,27,5,0.03,1362,,Pune,mobile,analytics for data,0.041019417,1.276627219,7.990740741,6.312862109
A2615,data analytics course,169,3142,236.79,18,7,0.041,1505,06-11-2024,Hyderabad,mobile,data analitics online,0.053787397,1.40112426,13.155,6.35584273
A2616,data analytics course,149,5726,235.72,17,7,0.047,1902,,Pune,mobile,data analitics online,0.026021656,1.582013423,13.86588235,8.0688953
A2617,data analytics course,99,5938,183.49,30,3,0.03,1487,,Hyderabad,mobile,data analitics online,0.01667228,1.853434343,6.116333333,8.103983868
A2618,data analytics course,177,3567,214.71,28,5,0.028,1001,,Delhi,tablet,analytics for data,0.049621531,1.213050847,7.668214286,4.662102371
A2619,data analytics course,189,3215,224.53,23,7,0.052,1309,,Pune,desktop,online data analytic,0.058786936,1.187989418,9.762173913,5.829955908
A2620,data analytics course,94,5094,215.57,24,3,0.046,1974,,Hyderabad,desktop,online data analytic,0.018453082,2.293297872,8.982083333,9.157118337
A2621,data analytics course,191,3337,231,29,6,0.031,1424,,Delhi,tablet,data analytics course,0.057237039,1.209424084,7.965517241,6.164502165
A2622,data analytics course,83,4359,227.14,20,10,0.12,1505,,Hyderabad,desktop,data analitics online,0.019041064,2.736626506,11.357,6.625869508
A2623,data analytics course,148,4813,212.78,12,7,0.046,1833,23-11-2024,Hyderabad,mobile,online data analytic,0.030750052,1.437702703,17.73166667,8.614531441
A2624,data analytics course,125,4300,221.37,16,10,0.08,1066,,Hyderabad,tablet,data analytics course,0.029069767,1.77096,13.835625,4.815467317
A2625,data analytics course,105,4094,183.47,11,6,0.046,1817,,Hyderabad,mobile,online data analytic,0.025647289,1.747333333,16.67909091,9.903526462
A2626,data analytics course,84,4263,234.62,29,9,0.107,1599,,Pune,mobile,learn data analytics,0.019704433,2.793095238,8.090344828,6.815275765
A2627,data analytics course,114,3472,242.89,16,10,0.046,1642,,Pune,tablet,analytics for data,0.032834101,2.130614035,15.180625,6.760261847
A2628,data analytics course,129,4411,180.17,28,5,0.039,1173,,Hyderabad,desktop,data analitics online,0.029245069,1.396666667,6.434642857,6.510517844
A2629,data analytics course,128,4787,204.29,20,7,0.059,1880,29-11-2024,Pune,desktop,data anaytics training,0.026739085,1.596015625,10.2145,9.202604141
A2630,data analytics course,120,5915,241.95,26,3,0.046,1253,,Hyderabad,desktop,analytics for data,0.020287405,2.01625,9.305769231,5.178755941
A2631,data analytics course,99,4111,192.09,14,5,0.046,1497,,Hyderabad,mobile,analytics for data,0.024081732,1.94030303,13.72071429,7.793221927
A2632,data analytics course,180,3305,187.59,14,10,0.056,1505,,Hyderabad,desktop,data analitics online,0.054462935,1.042166667,13.39928571,8.022815715
A2633,data analytics course,154,3510,211.16,26,10,0.065,1167,14-11-2024,Hyderabad,tablet,online data analytic,0.043874644,1.371168831,8.121538462,5.526614889
A2634,data analytics course,89,3265,234.51,29,8,0.09,1505,,Hyderabad,tablet,data analytics course,0.027258806,2.63494382,8.086551724,6.417636775
A2635,data analytics course,136,5977,249.89,15,9,0.066,1477,,Hyderabad,tablet,analytics for data,0.02275389,1.837426471,16.65933333,5.910600664
A2636,data analytics course,177,5409,181.75,19,4,0.046,1793,,Hyderabad,tablet,data analytics course,0.032723239,1.026836158,9.565789474,9.86519945
A2637,data analytics course,145,5523,215.57,10,7,0.046,1668,,Delhi,mobile,data anaytics training,0.026253848,1.486689655,21.557,7.737625829
A2638,data analytics course,152,5421,248.08,16,6,0.035,1752,,Hyderabad,mobile,analytics for data,0.028039107,1.632105263,15.505,7.062237988
A2639,data analytics course,187,5181,227.15,18,10,0.046,1516,,Delhi,tablet,data anaytics training,0.036093418,1.214705882,12.61944444,6.674003962
A2640,data analytics course,91,5484,198.25,16,6,0.066,1981,,Delhi,mobile,data anaytics training,0.016593727,2.178571429,12.390625,9.992433796
A2641,data analytics course,180,5545,238.85,30,10,0.056,1971,,Hyderabad,desktop,data analytics course,0.032461677,1.326944444,7.961666667,8.25204103
A2642,data analytics course,122,4295,215.57,24,6,0.049,1349,,Pune,desktop,data analytics course,0.028405122,1.766967213,8.982083333,6.257828084
A2643,data analytics course,139,4314,194.56,21,9,0.046,1211,,Hyderabad,tablet,data anaytics training,0.032220677,1.39971223,9.264761905,6.224300987
A2644,data analytics course,157,4111,208.46,27,8,0.046,1187,05-11-2024,Hyderabad,tablet,data anaytics training,0.038190221,1.327770701,7.720740741,5.694137964
A2645,data analytics course,178,5640,195.8,25,4,0.022,1807,,Hyderabad,mobile,data analitics online,0.031560284,1.1,7.832,9.228804903
A2646,data analytics course,94,3805,198.19,12,8,0.085,1523,,Pune,tablet,data analytics course,0.024704336,2.108404255,16.51583333,7.684545133
